Order_Item_ID,Order_ID,Line_Number,Product_ID,Quantity,Unit_Cost,Unit_Price,Total_Cost,Total_Revenue,Gross_Margin
9975,103298,4,12,2,657.73,968.33,1315.46,1936.66,621.2
9976,103299,1,52,2,384.8,618.69,769.6,1237.38,467.78
9977,103300,1,226,3,254.71,422.63,764.13,1267.89,503.76
9978,103300,2,108,9,248.98,328.26,2240.82,2954.34,713.52
9979,103300,3,89,10,347.62,465.29,3476.2,4652.9,1176.7
9980,103300,4,154,3,896.28,1210.75,2688.84,3632.25,943.41
9981,103301,1,66,6,62.01,90.71,372.06,544.26,172.2
9982,103301,2,202,4,266.1,324.38,1064.4,1297.52,233.12
9983,103302,1,188,8,283.73,421.83,2269.84,3374.64,1104.8
9984,103303,1,184,7,891.37,1073.01,6239.59,7511.07,1271.48
9985,103303,2,36,5,37.64,63.91,188.2,319.55,131.35
9986,103304,1,230,1,83.0,118.49,83.0,118.49,35.49
9987,103304,2,146,7,204.85,323.47,1433.95,2264.29,830.34
9988,103304,3,171,3,142.52,178.42,427.56,535.26,107.7
9989,103304,4,71,1,643.69,1098.32,643.69,1098.32,454.63
9990,103304,5,167,2,518.69,736.64,1037.38,1473.28,435.9
9991,103305,1,172,5,269.68,390.96,1348.4,1954.8,606.4
9992,103305,2,210,1,206.05,267.97,206.05,267.97,61.92
9993,103305,3,23,2,287.53,509.71,575.06,1019.42,444.36
9994,103305,4,76,6,796.17,1154.67,4777.02,6928.02,2151.0
9995,103306,1,89,9,347.62,465.29,3128.58,4187.61,1059.03
9996,103306,2,18,4,651.7,910.59,2606.8,3642.36,1035.56
9997,103307,1,201,8,547.61,924.75,4380.88,7398.0,3017.12
9998,103308,1,246,3,306.72,504.9,920.16,1514.7,594.54
9999,103308,2,250,5,33.81,47.73,169.05,238.65,69.6
10000,103308,3,95,7,98.76,165.42,691.32,1157.94,466.62
10001,103308,4,162,5,330.53,542.31,1652.65,2711.55,1058.9
10002,103308,5,190,6,397.17,493.72,2383.02,2962.32,579.3
10003,103309,1,180,5,263.81,467.78,1319.05,2338.9,1019.85
10004,103309,2,104,6,841.29,1042.6,5047.74,6255.6,1207.86
10005,103310,1,52,2,384.8,618.69,769.6,1237.38,467.78
10006,103310,2,191,9,724.94,1184.97,6524.46,10664.73,4140.27
10007,103310,3,157,7,895.76,1375.28,6270.32,9626.96,3356.64
10008,103311,1,159,2,77.15,124.94,154.3,249.88,95.58
10009,103311,2,217,2,175.44,271.63,350.88,543.26,192.38
10010,103311,3,206,7,829.35,1381.72,5805.45,9672.04,3866.59
10011,103311,4,37,2,186.7,313.8,373.4,627.6,254.2
10012,103312,1,74,5,260.58,326.98,1302.9,1634.9,332.0
10013,103312,2,237,5,787.47,1360.67,3937.35,6803.35,2866.0
10014,103312,3,68,4,80.52,125.27,322.08,501.08,179.0
10015,103312,4,7,5,666.3,959.49,3331.5,4797.45,1465.95
10016,103313,1,198,6,69.28,109.24,415.68,655.44,239.76
10017,103313,2,49,2,685.83,1120.79,1371.66,2241.58,869.92
10018,103313,3,124,8,694.29,1153.5,5554.32,9228.0,3673.68
10019,103313,4,116,3,707.19,1027.68,2121.57,3083.04,961.47
10020,103313,5,142,2,344.15,427.13,688.3,854.26,165.96
10021,103314,1,13,10,358.81,489.47,3588.1,4894.7,1306.6
10022,103314,2,153,4,317.83,455.57,1271.32,1822.28,550.96
10023,103315,1,43,8,96.96,117.98,775.68,943.84,168.16
10024,103316,1,185,7,41.14,63.11,287.98,441.77,153.79
10025,103316,2,224,5,430.72,527.02,2153.6,2635.1,481.5
10026,103316,3,92,10,363.17,477.61,3631.7,4776.1,1144.4
10027,103316,4,16,3,392.22,475.9,1176.66,1427.7,251.04
10028,103317,1,240,5,200.57,350.11,1002.85,1750.55,747.7
10029,103317,2,55,2,177.55,252.04,355.1,504.08,148.98
10030,103317,3,184,7,891.37,1073.01,6239.59,7511.07,1271.48
10031,103318,1,179,5,752.13,1022.75,3760.65,5113.75,1353.1
10032,103319,1,232,7,219.48,270.83,1536.36,1895.81,359.45
10033,103319,2,63,6,176.54,231.51,1059.24,1389.06,329.82
10034,103319,3,38,6,35.32,46.38,211.92,278.28,66.36
10035,103319,4,118,7,233.03,314.31,1631.21,2200.17,568.96
10036,103320,1,58,2,195.93,338.6,391.86,677.2,285.34
10037,103320,2,124,2,694.29,1153.5,1388.58,2307.0,918.42
10038,103320,3,117,1,111.98,170.58,111.98,170.58,58.6
10039,103320,4,148,5,303.03,384.23,1515.15,1921.15,406.0
10040,103321,1,83,1,678.05,1128.35,678.05,1128.35,450.3
10041,103322,1,32,10,383.44,559.27,3834.4,5592.7,1758.3
10042,103322,2,54,1,844.71,1037.78,844.71,1037.78,193.07
10043,103323,1,86,8,117.35,157.31,938.8,1258.48,319.68
10044,103323,2,223,6,749.32,966.33,4495.92,5797.98,1302.06
10045,103323,3,38,9,35.32,46.38,317.88,417.42,99.54
10046,103324,1,217,3,175.44,271.63,526.32,814.89,288.57
10047,103324,2,90,2,811.22,1062.34,1622.44,2124.68,502.24
10048,103324,3,117,5,111.98,170.58,559.9,852.9,293.0
10049,103324,4,238,7,838.67,1397.99,5870.69,9785.93,3915.24
10050,103324,5,31,10,533.54,920.73,5335.4,9207.3,3871.9
10051,103325,1,172,8,269.68,390.96,2157.44,3127.68,970.24
10052,103326,1,62,5,300.01,431.94,1500.05,2159.7,659.65
10053,103327,1,166,7,195.2,255.66,1366.4,1789.62,423.22
10054,103327,2,89,2,347.62,465.29,695.24,930.58,235.34
10055,103327,3,7,6,666.3,959.49,3997.8,5756.94,1759.14
10056,103327,4,51,3,69.09,86.27,207.27,258.81,51.54
10057,103327,5,223,3,749.32,966.33,2247.96,2898.99,651.03
10058,103328,1,74,7,260.58,326.98,1824.06,2288.86,464.8
10059,103328,2,9,4,392.4,517.7,1569.6,2070.8,501.2
10060,103328,3,175,10,139.36,231.68,1393.6,2316.8,923.2
10061,103329,1,47,9,322.37,465.47,2901.33,4189.23,1287.9
10062,103329,2,194,10,586.3,930.31,5863.0,9303.1,3440.1
10063,103329,3,48,6,290.36,444.95,1742.16,2669.7,927.54
10064,103330,1,248,8,397.2,552.4,3177.6,4419.2,1241.6
10065,103330,2,192,2,889.46,1141.66,1778.92,2283.32,504.4
10066,103331,1,75,8,624.79,994.06,4998.32,7952.48,2954.16
10067,103331,2,78,10,354.59,444.22,3545.9,4442.2,896.3
10068,103331,3,44,8,66.26,112.48,530.08,899.84,369.76
10069,103332,1,245,9,785.15,968.13,7066.35,8713.17,1646.82
10070,103332,2,128,9,599.33,850.85,5393.97,7657.65,2263.68
10071,103332,3,129,1,313.12,432.15,313.12,432.15,119.03
10072,103332,4,177,6,430.41,523.31,2582.46,3139.86,557.4
10073,103332,5,145,9,474.92,637.03,4274.28,5733.27,1458.99
10074,103333,1,127,9,733.07,1063.13,6597.63,9568.17,2970.54
10075,103334,1,69,2,34.07,58.68,68.14,117.36,49.22
10076,103334,2,233,10,684.9,1165.23,6849.0,11652.3,4803.3
10077,103334,3,60,5,638.35,917.64,3191.75,4588.2,1396.45
10078,103334,4,230,3,83.0,118.49,249.0,355.47,106.47
10079,103334,5,56,9,784.04,1200.2,7056.36,10801.8,3745.44
10080,103335,1,159,7,77.15,124.94,540.05,874.58,334.53
10081,103335,2,149,3,349.49,593.43,1048.47,1780.29,731.82
10082,103336,1,94,5,303.66,507.55,1518.3,2537.75,1019.45
10083,103336,2,148,6,303.03,384.23,1818.18,2305.38,487.2
10084,103336,3,32,1,383.44,559.27,383.44,559.27,175.83
10085,103336,4,149,3,349.49,593.43,1048.47,1780.29,731.82
10086,103337,1,18,7,651.7,910.59,4561.9,6374.13,1812.23
10087,103337,2,184,8,891.37,1073.01,7130.96,8584.08,1453.12
10088,103337,3,137,8,375.4,467.65,3003.2,3741.2,738.0
10089,103338,1,220,9,552.03,814.92,4968.27,7334.28,2366.01
10090,103338,2,131,2,460.92,825.91,921.84,1651.82,729.98
10091,103338,3,110,5,411.65,716.46,2058.25,3582.3,1524.05
10092,103339,1,49,7,685.83,1120.79,4800.81,7845.53,3044.72
10093,103339,2,99,10,760.89,1173.93,7608.9,11739.3,4130.4
10094,103339,3,160,1,680.05,1115.67,680.05,1115.67,435.62
10095,103340,1,238,1,838.67,1397.99,838.67,1397.99,559.32
10096,103340,2,203,7,557.31,979.15,3901.17,6854.05,2952.88
10097,103340,3,179,1,752.13,1022.75,752.13,1022.75,270.62
10098,103340,4,131,3,460.92,825.91,1382.76,2477.73,1094.97
10099,103340,5,47,4,322.37,465.47,1289.48,1861.88,572.4
10100,103341,1,174,6,426.99,590.93,2561.94,3545.58,983.64
10101,103341,2,166,6,195.2,255.66,1171.2,1533.96,362.76
10102,103342,1,217,5,175.44,271.63,877.2,1358.15,480.95
10103,103342,2,177,1,430.41,523.31,430.41,523.31,92.9
10104,103343,1,110,10,411.65,716.46,4116.5,7164.6,3048.1
10105,103344,1,91,2,407.73,630.34,815.46,1260.68,445.22
10106,103345,1,33,6,216.44,354.38,1298.64,2126.28,827.64
10107,103345,2,90,3,811.22,1062.34,2433.66,3187.02,753.36
10108,103345,3,112,3,141.39,239.02,424.17,717.06,292.89
10109,103345,4,145,3,474.92,637.03,1424.76,1911.09,486.33
10110,103346,1,173,2,355.69,575.46,711.38,1150.92,439.54
10111,103346,2,222,8,94.62,157.95,756.96,1263.6,506.64
10112,103346,3,246,9,306.72,504.9,2760.48,4544.1,1783.62
10113,103346,4,69,8,34.07,58.68,272.56,469.44,196.88
10114,103347,1,17,7,741.31,1032.46,5189.17,7227.22,2038.05
10115,103348,1,122,7,320.81,564.58,2245.67,3952.06,1706.39
10116,103348,2,95,5,98.76,165.42,493.8,827.1,333.3
10117,103349,1,151,3,360.89,646.59,1082.67,1939.77,857.1
10118,103350,1,247,1,103.45,132.85,103.45,132.85,29.4
10119,103350,2,161,7,368.34,444.41,2578.38,3110.87,532.49
10120,103350,3,241,1,158.01,224.53,158.01,224.53,66.52
10121,103350,4,188,6,283.73,421.83,1702.38,2530.98,828.6
10122,103351,1,185,4,41.14,63.11,164.56,252.44,87.88
10123,103351,2,174,7,426.99,590.93,2988.93,4136.51,1147.58
10124,103352,1,42,10,448.44,758.63,4484.4,7586.3,3101.9
10125,103352,2,188,6,283.73,421.83,1702.38,2530.98,828.6
10126,103352,3,31,7,533.54,920.73,3734.78,6445.11,2710.33
10127,103352,4,212,10,551.54,932.93,5515.4,9329.3,3813.9
10128,103352,5,131,7,460.92,825.91,3226.44,5781.37,2554.93
10129,103353,1,83,2,678.05,1128.35,1356.1,2256.7,900.6
10130,103354,1,209,6,891.07,1505.65,5346.42,9033.9,3687.48
10131,103354,2,191,4,724.94,1184.97,2899.76,4739.88,1840.12
10132,103354,3,223,8,749.32,966.33,5994.56,7730.64,1736.08
10133,103355,1,189,9,457.73,566.42,4119.57,5097.78,978.21
10134,103355,2,48,10,290.36,444.95,2903.6,4449.5,1545.9
10135,103356,1,235,8,789.23,1220.95,6313.84,9767.6,3453.76
10136,103357,1,247,3,103.45,132.85,310.35,398.55,88.2
10137,103357,2,111,7,678.93,906.52,4752.51,6345.64,1593.13
10138,103358,1,239,1,301.65,503.01,301.65,503.01,201.36
10139,103358,2,215,9,380.74,471.62,3426.66,4244.58,817.92
10140,103358,3,211,5,390.3,667.77,1951.5,3338.85,1387.35
10141,103358,4,217,2,175.44,271.63,350.88,543.26,192.38
10142,103358,5,81,10,191.5,334.53,1915.0,3345.3,1430.3
10143,103359,1,95,9,98.76,165.42,888.84,1488.78,599.94
10144,103359,2,194,8,586.3,930.31,4690.4,7442.48,2752.08
10145,103360,1,18,8,651.7,910.59,5213.6,7284.72,2071.12
10146,103360,2,137,9,375.4,467.65,3378.6,4208.85,830.25
10147,103361,1,184,2,891.37,1073.01,1782.74,2146.02,363.28
10148,103361,2,89,6,347.62,465.29,2085.72,2791.74,706.02
10149,103361,3,215,8,380.74,471.62,3045.92,3772.96,727.04
10150,103361,4,5,10,48.98,60.92,489.8,609.2,119.4
10151,103361,5,187,6,77.31,102.08,463.86,612.48,148.62
10152,103362,1,14,9,62.83,77.78,565.47,700.02,134.55
10153,103362,2,78,1,354.59,444.22,354.59,444.22,89.63
10154,103363,1,136,5,264.81,435.16,1324.05,2175.8,851.75
10155,103363,2,213,2,205.66,258.52,411.32,517.04,105.72
10156,103363,3,226,1,254.71,422.63,254.71,422.63,167.92
10157,103363,4,220,6,552.03,814.92,3312.18,4889.52,1577.34
10158,103363,5,168,1,272.69,392.77,272.69,392.77,120.08
10159,103364,1,1,9,166.38,222.66,1497.42,2003.94,506.52
10160,103364,2,230,5,83.0,118.49,415.0,592.45,177.45
10161,103364,3,139,1,145.64,241.89,145.64,241.89,96.25
10162,103364,4,138,6,495.37,641.34,2972.22,3848.04,875.82
10163,103365,1,129,4,313.12,432.15,1252.48,1728.6,476.12
10164,103365,2,25,6,441.63,760.79,2649.78,4564.74,1914.96
10165,103365,3,77,8,425.39,547.96,3403.12,4383.68,980.56
10166,103365,4,29,10,652.51,797.22,6525.1,7972.2,1447.1
10167,103365,5,214,3,370.15,511.23,1110.45,1533.69,423.24
10168,103366,1,219,5,754.97,1030.5,3774.85,5152.5,1377.65
10169,103366,2,40,4,700.72,1229.45,2802.88,4917.8,2114.92
10170,103367,1,175,10,139.36,231.68,1393.6,2316.8,923.2
10171,103367,2,54,10,844.71,1037.78,8447.1,10377.8,1930.7
10172,103368,1,35,7,682.15,1079.36,4775.05,7555.52,2780.47
10173,103368,2,218,3,60.05,107.3,180.15,321.9,141.75
10174,103369,1,15,4,653.19,958.95,2612.76,3835.8,1223.04
10175,103370,1,83,10,678.05,1128.35,6780.5,11283.5,4503.0
10176,103370,2,114,9,411.04,637.54,3699.36,5737.86,2038.5
10177,103370,3,212,9,551.54,932.93,4963.86,8396.37,3432.51
10178,103371,1,237,9,787.47,1360.67,7087.23,12246.03,5158.8
10179,103372,1,201,9,547.61,924.75,4928.49,8322.75,3394.26
10180,103372,2,43,8,96.96,117.98,775.68,943.84,168.16
10181,103372,3,64,6,607.41,806.37,3644.46,4838.22,1193.76
10182,103372,4,124,9,694.29,1153.5,6248.61,10381.5,4132.89
10183,103372,5,128,7,599.33,850.85,4195.31,5955.95,1760.64
10184,103373,1,136,2,264.81,435.16,529.62,870.32,340.7
10185,103373,2,9,7,392.4,517.7,2746.8,3623.9,877.1
10186,103373,3,249,10,604.45,1051.55,6044.5,10515.5,4471.0
10187,103373,4,174,9,426.99,590.93,3842.91,5318.37,1475.46
10188,103374,1,179,9,752.13,1022.75,6769.17,9204.75,2435.58
10189,103375,1,180,6,263.81,467.78,1582.86,2806.68,1223.82
10190,103376,1,23,6,287.53,509.71,1725.18,3058.26,1333.08
10191,103376,2,230,1,83.0,118.49,83.0,118.49,35.49
10192,103376,3,119,9,602.11,1059.31,5418.99,9533.79,4114.8
10193,103377,1,51,8,69.09,86.27,552.72,690.16,137.44
10194,103377,2,121,3,234.09,286.57,702.27,859.71,157.44
10195,103377,3,52,3,384.8,618.69,1154.4,1856.07,701.67
10196,103377,4,158,7,443.42,578.5,3103.94,4049.5,945.56
10197,103378,1,164,7,694.97,905.03,4864.79,6335.21,1470.42
10198,103378,2,70,9,216.22,311.85,1945.98,2806.65,860.67
10199,103378,3,77,10,425.39,547.96,4253.9,5479.6,1225.7
10200,103378,4,158,1,443.42,578.5,443.42,578.5,135.08
10201,103378,5,110,2,411.65,716.46,823.3,1432.92,609.62
10202,103379,1,89,7,347.62,465.29,2433.34,3257.03,823.69
10203,103379,2,114,1,411.04,637.54,411.04,637.54,226.5
10204,103379,3,222,10,94.62,157.95,946.2,1579.5,633.3
10205,103379,4,34,9,146.68,263.79,1320.12,2374.11,1053.99
10206,103380,1,216,5,601.57,916.63,3007.85,4583.15,1575.3
10207,103380,2,107,3,816.79,1061.72,2450.37,3185.16,734.79
10208,103380,3,142,3,344.15,427.13,1032.45,1281.39,248.94
10209,103381,1,36,1,37.64,63.91,37.64,63.91,26.27
10210,103381,2,98,9,708.84,1017.46,6379.56,9157.14,2777.58
10211,103381,3,52,3,384.8,618.69,1154.4,1856.07,701.67
10212,103381,4,247,8,103.45,132.85,827.6,1062.8,235.2
10213,103382,1,81,5,191.5,334.53,957.5,1672.65,715.15
10214,103382,2,99,5,760.89,1173.93,3804.45,5869.65,2065.2
10215,103382,3,234,5,498.39,608.73,2491.95,3043.65,551.7
10216,103383,1,83,10,678.05,1128.35,6780.5,11283.5,4503.0
10217,103383,2,142,10,344.15,427.13,3441.5,4271.3,829.8
10218,103383,3,44,2,66.26,112.48,132.52,224.96,92.44
10219,103383,4,223,3,749.32,966.33,2247.96,2898.99,651.03
10220,103383,5,232,5,219.48,270.83,1097.4,1354.15,256.75
10221,103384,1,185,4,41.14,63.11,164.56,252.44,87.88
10222,103384,2,176,7,608.59,1064.69,4260.13,7452.83,3192.7
10223,103385,1,1,5,166.38,222.66,831.9,1113.3,281.4
10224,103385,2,73,1,92.17,118.74,92.17,118.74,26.57
10225,103386,1,233,7,684.9,1165.23,4794.3,8156.61,3362.31
10226,103386,2,58,3,195.93,338.6,587.79,1015.8,428.01
10227,103386,3,70,9,216.22,311.85,1945.98,2806.65,860.67
10228,103386,4,15,5,653.19,958.95,3265.95,4794.75,1528.8
10229,103386,5,121,4,234.09,286.57,936.36,1146.28,209.92
10230,103387,1,39,10,880.19,1161.43,8801.9,11614.3,2812.4
10231,103387,2,187,4,77.31,102.08,309.24,408.32,99.08
10232,103387,3,250,7,33.81,47.73,236.67,334.11,97.44
10233,103387,4,66,2,62.01,90.71,124.02,181.42,57.4
10234,103387,5,60,3,638.35,917.64,1915.05,2752.92,837.87
10235,103388,1,57,1,245.13,335.22,245.13,335.22,90.09
10236,103389,1,36,6,37.64,63.91,225.84,383.46,157.62
10237,103389,2,138,2,495.37,641.34,990.74,1282.68,291.94
10238,103389,3,113,8,684.57,1087.83,5476.56,8702.64,3226.08
10239,103389,4,109,4,436.19,626.72,1744.76,2506.88,762.12
10240,103390,1,127,9,733.07,1063.13,6597.63,9568.17,2970.54
10241,103390,2,52,5,384.8,618.69,1924.0,3093.45,1169.45
10242,103391,1,200,1,540.3,787.23,540.3,787.23,246.93
10243,103391,2,39,4,880.19,1161.43,3520.76,4645.72,1124.96
10244,103392,1,167,4,518.69,736.64,2074.76,2946.56,871.8
10245,103392,2,128,3,599.33,850.85,1797.99,2552.55,754.56
10246,103393,1,205,7,779.21,1265.27,5454.47,8856.89,3402.42
10247,103393,2,55,7,177.55,252.04,1242.85,1764.28,521.43
10248,103393,3,145,1,474.92,637.03,474.92,637.03,162.11
10249,103393,4,86,4,117.35,157.31,469.4,629.24,159.84
10250,103394,1,2,1,71.13,88.85,71.13,88.85,17.72
10251,103394,2,183,3,335.38,458.83,1006.14,1376.49,370.35
10252,103394,3,144,2,122.92,154.3,245.84,308.6,62.76
10253,103395,1,7,3,666.3,959.49,1998.9,2878.47,879.57
10254,103396,1,91,10,407.73,630.34,4077.3,6303.4,2226.1
10255,103396,2,103,7,719.67,1030.39,5037.69,7212.73,2175.04
10256,103397,1,17,2,741.31,1032.46,1482.62,2064.92,582.3
10257,103397,2,6,5,45.07,76.19,225.35,380.95,155.6
10258,103397,3,142,3,344.15,427.13,1032.45,1281.39,248.94
10259,103397,4,5,2,48.98,60.92,97.96,121.84,23.88
10260,103398,1,153,10,317.83,455.57,3178.3,4555.7,1377.4
10261,103399,1,78,7,354.59,444.22,2482.13,3109.54,627.41
10262,103399,2,243,9,44.08,77.95,396.72,701.55,304.83
10263,103399,3,187,10,77.31,102.08,773.1,1020.8,247.7
10264,103399,4,166,1,195.2,255.66,195.2,255.66,60.46
10265,103400,1,4,5,317.07,402.41,1585.35,2012.05,426.7
10266,103400,2,177,1,430.41,523.31,430.41,523.31,92.9
10267,103400,3,75,2,624.79,994.06,1249.58,1988.12,738.54
10268,103400,4,79,4,758.85,1195.39,3035.4,4781.56,1746.16
10269,103401,1,18,1,651.7,910.59,651.7,910.59,258.89
10270,103401,2,2,10,71.13,88.85,711.3,888.5,177.2
10271,103401,3,99,1,760.89,1173.93,760.89,1173.93,413.04
10272,103401,4,240,8,200.57,350.11,1604.56,2800.88,1196.32
10273,103401,5,129,8,313.12,432.15,2504.96,3457.2,952.24
10274,103402,1,38,2,35.32,46.38,70.64,92.76,22.12
10275,103402,2,115,10,161.31,277.27,1613.1,2772.7,1159.6
10276,103402,3,191,1,724.94,1184.97,724.94,1184.97,460.03
10277,103403,1,49,7,685.83,1120.79,4800.81,7845.53,3044.72
10278,103403,2,73,6,92.17,118.74,553.02,712.44,159.42
10279,103404,1,172,6,269.68,390.96,1618.08,2345.76,727.68
10280,103405,1,152,1,491.18,726.79,491.18,726.79,235.61
10281,103406,1,247,1,103.45,132.85,103.45,132.85,29.4
10282,103406,2,16,5,392.22,475.9,1961.1,2379.5,418.4
10283,103406,3,217,6,175.44,271.63,1052.64,1629.78,577.14
10284,103406,4,232,1,219.48,270.83,219.48,270.83,51.35
10285,103407,1,69,1,34.07,58.68,34.07,58.68,24.61
10286,103407,2,192,1,889.46,1141.66,889.46,1141.66,252.2
10287,103407,3,188,10,283.73,421.83,2837.3,4218.3,1381.0
10288,103408,1,247,2,103.45,132.85,206.9,265.7,58.8
10289,103408,2,198,5,69.28,109.24,346.4,546.2,199.8
10290,103408,3,173,4,355.69,575.46,1422.76,2301.84,879.08
10291,103409,1,115,2,161.31,277.27,322.62,554.54,231.92
10292,103409,2,80,2,855.27,1494.11,1710.54,2988.22,1277.68
10293,103409,3,103,1,719.67,1030.39,719.67,1030.39,310.72
10294,103409,4,35,7,682.15,1079.36,4775.05,7555.52,2780.47
10295,103409,5,23,5,287.53,509.71,1437.65,2548.55,1110.9
10296,103410,1,208,5,261.06,438.75,1305.3,2193.75,888.45
10297,103410,2,20,8,39.99,58.61,319.92,468.88,148.96
10298,103411,1,17,5,741.31,1032.46,3706.55,5162.3,1455.75
10299,103411,2,23,6,287.53,509.71,1725.18,3058.26,1333.08
10300,103411,3,127,5,733.07,1063.13,3665.35,5315.65,1650.3
10301,103411,4,164,2,694.97,905.03,1389.94,1810.06,420.12
10302,103411,5,45,9,149.87,186.13,1348.83,1675.17,326.34
10303,103412,1,60,5,638.35,917.64,3191.75,4588.2,1396.45
10304,103412,2,167,3,518.69,736.64,1556.07,2209.92,653.85
10305,103412,3,66,4,62.01,90.71,248.04,362.84,114.8
10306,103412,4,156,3,580.87,893.84,1742.61,2681.52,938.91
10307,103413,1,231,10,481.66,668.29,4816.6,6682.9,1866.3
10308,103413,2,21,4,315.11,548.88,1260.44,2195.52,935.08
10309,103413,3,106,4,732.61,1014.97,2930.44,4059.88,1129.44
10310,103413,4,189,7,457.73,566.42,3204.11,3964.94,760.83
10311,103414,1,89,9,347.62,465.29,3128.58,4187.61,1059.03
10312,103414,2,115,6,161.31,277.27,967.86,1663.62,695.76
10313,103414,3,164,6,694.97,905.03,4169.82,5430.18,1260.36
10314,103415,1,165,4,244.54,342.51,978.16,1370.04,391.88
10315,103415,2,36,8,37.64,63.91,301.12,511.28,210.16
10316,103415,3,248,4,397.2,552.4,1588.8,2209.6,620.8
10317,103415,4,142,3,344.15,427.13,1032.45,1281.39,248.94
10318,103416,1,36,10,37.64,63.91,376.4,639.1,262.7
10319,103416,2,85,1,690.91,1222.9,690.91,1222.9,531.99
10320,103416,3,232,10,219.48,270.83,2194.8,2708.3,513.5
10321,103417,1,22,1,118.42,142.13,118.42,142.13,23.71
10322,103417,2,13,2,358.81,489.47,717.62,978.94,261.32
10323,103417,3,85,7,690.91,1222.9,4836.37,8560.3,3723.93
10324,103417,4,170,1,359.32,474.63,359.32,474.63,115.31
10325,103418,1,172,7,269.68,390.96,1887.76,2736.72,848.96
10326,103418,2,16,8,392.22,475.9,3137.76,3807.2,669.44
10327,103418,3,193,5,852.99,1365.09,4264.95,6825.45,2560.5
10328,103418,4,20,8,39.99,58.61,319.92,468.88,148.96
10329,103419,1,219,5,754.97,1030.5,3774.85,5152.5,1377.65
10330,103419,2,188,3,283.73,421.83,851.19,1265.49,414.3
10331,103419,3,71,3,643.69,1098.32,1931.07,3294.96,1363.89
10332,103419,4,76,2,796.17,1154.67,1592.34,2309.34,717.0
10333,103419,5,121,4,234.09,286.57,936.36,1146.28,209.92
10334,103420,1,139,8,145.64,241.89,1165.12,1935.12,770.0
10335,103420,2,218,3,60.05,107.3,180.15,321.9,141.75
10336,103420,3,9,9,392.4,517.7,3531.6,4659.3,1127.7
10337,103420,4,10,7,398.09,513.87,2786.63,3597.09,810.46
10338,103420,5,132,5,228.44,343.43,1142.2,1717.15,574.95
10339,103421,1,172,2,269.68,390.96,539.36,781.92,242.56
10340,103421,2,97,5,594.0,969.83,2970.0,4849.15,1879.15
10341,103421,3,171,8,142.52,178.42,1140.16,1427.36,287.2
10342,103422,1,110,4,411.65,716.46,1646.6,2865.84,1219.24
10343,103422,2,120,5,580.31,870.48,2901.55,4352.4,1450.85
10344,103422,3,216,10,601.57,916.63,6015.7,9166.3,3150.6
10345,103423,1,108,9,248.98,328.26,2240.82,2954.34,713.52
10346,103423,2,177,1,430.41,523.31,430.41,523.31,92.9
10347,103423,3,158,6,443.42,578.5,2660.52,3471.0,810.48
10348,103423,4,120,9,580.31,870.48,5222.79,7834.32,2611.53
10349,103423,5,65,8,379.32,499.54,3034.56,3996.32,961.76
10350,103424,1,95,1,98.76,165.42,98.76,165.42,66.66
10351,103424,2,15,1,653.19,958.95,653.19,958.95,305.76
10352,103425,1,160,7,680.05,1115.67,4760.35,7809.69,3049.34
10353,103425,2,203,2,557.31,979.15,1114.62,1958.3,843.68
10354,103425,3,10,6,398.09,513.87,2388.54,3083.22,694.68
10355,103426,1,181,10,750.96,1117.85,7509.6,11178.5,3668.9
10356,103426,2,240,8,200.57,350.11,1604.56,2800.88,1196.32
10357,103426,3,149,7,349.49,593.43,2446.43,4154.01,1707.58
10358,103426,4,29,10,652.51,797.22,6525.1,7972.2,1447.1
10359,103426,5,56,6,784.04,1200.2,4704.24,7201.2,2496.96
10360,103427,1,181,4,750.96,1117.85,3003.84,4471.4,1467.56
10361,103427,2,82,6,84.45,147.68,506.7,886.08,379.38
10362,103428,1,107,7,816.79,1061.72,5717.53,7432.04,1714.51
10363,103428,2,179,3,752.13,1022.75,2256.39,3068.25,811.86
10364,103428,3,91,9,407.73,630.34,3669.57,5673.06,2003.49
10365,103429,1,234,3,498.39,608.73,1495.17,1826.19,331.02
10366,103429,2,57,1,245.13,335.22,245.13,335.22,90.09
10367,103429,3,224,10,430.72,527.02,4307.2,5270.2,963.0
10368,103429,4,225,2,672.09,1203.92,1344.18,2407.84,1063.66
10369,103430,1,53,9,561.92,918.37,5057.28,8265.33,3208.05
10370,103430,2,183,4,335.38,458.83,1341.52,1835.32,493.8
10371,103430,3,144,9,122.92,154.3,1106.28,1388.7,282.42
