Order_ID,Customer_ID,Employee_ID,Order_Date,Order_Status,Payment_Method
103171,3,5,2023-10-14,Cancelled,PayPal
103172,110,72,2026-07-07,Completed,Bank Transfer
103173,976,68,2025-04-21,Completed,PayPal
103174,521,55,2024-03-22,Completed,Invoice
103175,760,73,2025-06-20,Completed,PayPal
103176,332,7,2025-02-07,In Progress,PayPal
103177,258,5,2025-03-13,Cancelled,Credit Card
103178,778,35,2024-04-24,Completed,PayPal
103179,199,1,2024-11-09,Completed,PayPal
103180,6,68,2024-02-21,Completed,PayPal
103181,430,2,2024-03-29,Completed,Invoice
103182,798,72,2024-08-21,Completed,Credit Card
103183,537,73,2025-10-12,Completed,Bank Transfer
103184,536,5,2025-10-11,Completed,Bank Transfer
103185,307,1,2024-10-09,Completed,Invoice
103186,542,72,2024-08-14,Completed,Invoice
103187,796,1,2024-10-25,Completed,Bank Transfer
103188,455,73,2025-03-09,Cancelled,Invoice
103189,523,35,2024-09-24,Completed,Invoice
103190,345,7,2026-07-02,Completed,Credit Card
103191,255,2,2024-07-11,Completed,Invoice
103192,673,7,2024-07-23,Completed,Invoice
103193,62,72,2025-09-21,In Progress,Bank Transfer
103194,123,7,2026-07-22,Completed,Credit Card
103195,97,7,2026-05-29,Completed,Bank Transfer
103196,361,2,2025-12-10,Completed,Credit Card
103197,543,35,2026-05-18,Completed,Bank Transfer
103198,844,55,2025-12-27,Completed,Bank Transfer
103199,562,72,2024-11-02,In Progress,Credit Card
103200,202,1,2023-08-03,Completed,Invoice
103201,749,27,2025-02-13,Completed,Bank Transfer
103202,499,2,2026-02-25,Completed,Invoice
103203,589,72,2024-09-04,Cancelled,Invoice
103204,276,72,2026-04-17,Cancelled,Credit Card
103205,1,2,2026-05-16,Completed,Bank Transfer
103206,939,35,2024-02-20,Completed,Credit Card
103207,390,1,2025-10-04,In Progress,Bank Transfer
103208,537,2,2023-08-06,Completed,Bank Transfer
103209,93,68,2023-08-10,Completed,Bank Transfer
103210,773,5,2025-11-18,Completed,PayPal
103211,667,35,2024-04-05,Completed,Invoice
103212,177,1,2024-02-29,Cancelled,PayPal
103213,678,27,2025-05-30,Completed,Bank Transfer
103214,504,55,2023-09-18,Completed,Bank Transfer
103215,897,68,2025-04-19,Cancelled,Credit Card
103216,332,1,2025-07-29,Completed,Credit Card
103217,86,73,2024-08-05,Cancelled,Invoice
103218,651,35,2025-12-17,In Progress,Invoice
103219,814,1,2024-04-17,Cancelled,Invoice
103220,874,7,2023-11-18,In Progress,Bank Transfer
103221,914,68,2024-08-03,Completed,PayPal
103222,511,35,2025-11-26,Completed,Bank Transfer
103223,629,7,2024-12-12,Completed,PayPal
103224,650,27,2024-08-18,In Progress,Invoice
103225,871,73,2024-09-13,Completed,Bank Transfer
103226,944,5,2023-11-10,In Progress,Credit Card
103227,39,27,2023-08-14,Completed,PayPal
103228,23,1,2024-10-15,Completed,Invoice
103229,688,2,2024-09-18,In Progress,Bank Transfer
103230,586,68,2024-02-04,Completed,Credit Card
103231,209,7,2024-03-30,Completed,Credit Card
103232,24,7,2026-02-12,Completed,Invoice
103233,1,73,2023-10-15,Completed,Invoice
103234,113,68,2023-09-06,In Progress,PayPal
103235,746,55,2026-03-11,Completed,Bank Transfer
103236,183,5,2025-03-24,Completed,Bank Transfer
103237,376,27,2024-07-27,Cancelled,PayPal
103238,789,7,2024-03-14,Completed,PayPal
103239,777,72,2024-08-11,Completed,Bank Transfer
103240,472,68,2024-12-29,Completed,Invoice
103241,987,72,2024-09-17,Completed,PayPal
103242,875,5,2024-04-29,Completed,Invoice
103243,131,68,2024-11-14,Cancelled,Bank Transfer
103244,519,7,2025-01-07,In Progress,Credit Card
103245,593,1,2025-12-03,Completed,Invoice
103246,963,1,2026-05-25,Completed,PayPal
103247,230,1,2023-08-13,Completed,PayPal
103248,46,68,2024-01-30,Completed,Invoice
103249,569,5,2025-09-26,Completed,PayPal
103250,851,27,2026-02-05,Completed,Credit Card
103251,829,5,2025-11-27,Completed,Invoice
103252,258,35,2024-11-28,Completed,Bank Transfer
103253,232,55,2025-03-03,In Progress,Bank Transfer
103254,899,73,2025-12-27,Completed,Credit Card
103255,530,1,2024-07-27,Completed,PayPal
103256,174,1,2024-01-04,Completed,Invoice
103257,135,68,2024-09-29,In Progress,PayPal
103258,936,2,2025-12-11,Completed,Bank Transfer
103259,82,35,2025-04-18,In Progress,PayPal
103260,42,55,2024-01-21,Completed,Invoice
103261,253,35,2025-06-19,Completed,Bank Transfer
103262,700,68,2024-03-04,Completed,Invoice
103263,583,68,2025-10-06,Completed,PayPal
103264,794,72,2025-06-12,In Progress,PayPal
103265,993,7,2024-03-27,Completed,Invoice
103266,57,5,2026-06-16,Completed,Bank Transfer
103267,95,1,2023-08-16,Completed,Bank Transfer
103268,558,73,2025-08-22,Completed,PayPal
103269,733,68,2024-01-25,Cancelled,Invoice
103270,827,73,2024-03-29,Completed,Bank Transfer
103271,967,1,2026-04-27,Completed,Bank Transfer
103272,364,1,2024-09-13,Cancelled,PayPal
103273,870,5,2024-01-30,Completed,Credit Card
103274,716,35,2023-09-06,Completed,PayPal
103275,149,68,2025-02-01,Completed,Credit Card
103276,120,7,2025-06-17,Cancelled,PayPal
103277,95,5,2026-02-04,Completed,Credit Card
103278,120,72,2024-02-07,Completed,Credit Card
103279,142,35,2025-05-22,In Progress,Bank Transfer
103280,515,72,2023-11-17,Completed,Invoice
103281,889,35,2024-03-26,In Progress,Bank Transfer
103282,376,68,2025-06-05,In Progress,Invoice
103283,346,55,2024-06-14,Completed,Credit Card
103284,536,5,2026-07-13,In Progress,Bank Transfer
103285,539,73,2024-08-28,Completed,PayPal
103286,896,55,2024-10-07,Cancelled,Invoice
103287,980,35,2023-11-07,Cancelled,Bank Transfer
103288,442,55,2024-05-04,In Progress,Invoice
103289,760,68,2025-07-07,Completed,Bank Transfer
103290,858,73,2023-11-17,Completed,Bank Transfer
103291,948,55,2023-11-01,Completed,Invoice
103292,431,5,2026-06-13,Completed,Bank Transfer
103293,90,55,2024-09-20,Cancelled,Invoice
103294,464,35,2026-05-07,In Progress,PayPal
103295,991,55,2025-04-06,Completed,Credit Card
103296,230,7,2025-08-28,Completed,PayPal
103297,239,72,2024-02-10,In Progress,Invoice
103298,849,72,2024-07-02,Completed,Invoice
103299,997,72,2026-06-07,Completed,PayPal
103300,793,27,2025-08-02,Completed,Invoice
103301,290,35,2025-06-19,Cancelled,Invoice
103302,428,68,2025-08-21,Completed,PayPal
103303,125,68,2024-03-14,Cancelled,PayPal
103304,870,2,2025-11-15,Completed,Invoice
103305,463,35,2024-10-16,Cancelled,PayPal
103306,768,73,2024-08-23,In Progress,Invoice
103307,235,1,2025-03-29,Completed,Invoice
103308,134,68,2024-03-01,Completed,Invoice
103309,683,5,2024-10-20,Completed,Credit Card
103310,179,72,2025-01-17,Completed,Bank Transfer
103311,733,1,2024-09-15,In Progress,Bank Transfer
103312,349,2,2023-11-15,In Progress,PayPal
103313,176,55,2025-11-22,Cancelled,Bank Transfer
103314,147,35,2024-09-30,Cancelled,Invoice
103315,55,5,2024-05-11,Completed,Bank Transfer
103316,941,27,2025-05-09,Cancelled,Credit Card
103317,843,27,2024-05-29,Completed,Bank Transfer
103318,126,73,2025-08-03,Completed,Credit Card
103319,277,1,2025-07-17,Completed,Credit Card
103320,665,2,2024-04-12,Cancelled,Bank Transfer
103321,976,55,2026-05-04,Completed,Invoice
103322,700,5,2025-10-19,Completed,Credit Card
103323,905,68,2023-10-30,Completed,Bank Transfer
103324,698,68,2024-03-07,Cancelled,Bank Transfer
103325,862,72,2026-01-25,Completed,Invoice
103326,326,1,2026-05-09,Cancelled,PayPal
103327,878,2,2024-01-09,Completed,Bank Transfer
103328,748,72,2026-05-12,Completed,PayPal
103329,283,55,2025-12-13,Cancelled,Bank Transfer
103330,535,1,2024-02-10,Completed,Bank Transfer
103331,525,35,2026-04-14,In Progress,Credit Card
103332,151,27,2024-06-12,Cancelled,PayPal
103333,251,7,2025-07-13,In Progress,Bank Transfer
103334,967,73,2025-02-14,Completed,Invoice
103335,440,35,2024-09-08,Completed,Invoice
103336,674,5,2025-01-07,Completed,Bank Transfer
103337,266,5,2025-09-29,In Progress,Credit Card
103338,445,68,2024-04-18,Completed,Bank Transfer
103339,596,55,2024-01-02,Cancelled,Credit Card
103340,622,1,2023-09-11,Cancelled,Credit Card
103341,55,55,2025-05-08,In Progress,Credit Card
103342,100,5,2023-09-15,Completed,PayPal
103343,240,27,2025-10-04,Cancelled,Invoice
103344,578,27,2025-08-07,In Progress,PayPal
103345,170,72,2024-12-17,In Progress,Bank Transfer
103346,135,35,2024-04-30,Completed,Bank Transfer
103347,750,68,2024-10-25,Completed,PayPal
103348,186,2,2024-10-09,Cancelled,Invoice
103349,517,5,2026-03-29,Completed,Bank Transfer
103350,646,35,2024-02-14,Completed,Invoice
103351,981,35,2025-04-14,Completed,PayPal
103352,500,5,2024-07-21,Completed,Bank Transfer
103353,230,68,2025-07-31,Completed,Invoice
103354,86,55,2024-04-11,In Progress,Credit Card
103355,766,27,2026-03-24,Completed,Bank Transfer
103356,508,72,2025-02-03,In Progress,PayPal
103357,631,35,2023-10-01,Cancelled,PayPal
103358,879,55,2023-09-22,Completed,Invoice
103359,768,27,2024-04-30,Completed,Invoice
103360,639,27,2024-03-15,Cancelled,Invoice
103361,184,68,2026-01-02,Cancelled,Credit Card
103362,288,5,2024-12-31,Completed,PayPal
103363,193,1,2025-07-09,Cancelled,Bank Transfer
103364,864,7,2025-08-31,Completed,Credit Card
103365,742,5,2024-05-31,Completed,PayPal
103366,670,1,2023-08-19,Completed,Bank Transfer
103367,175,7,2024-08-29,In Progress,Credit Card
103368,570,35,2026-06-02,Cancelled,Bank Transfer
103369,309,55,2024-01-15,Cancelled,Invoice
103370,227,27,2025-02-02,Completed,PayPal
103371,71,1,2024-09-03,Completed,Invoice
103372,399,72,2025-02-04,Cancelled,PayPal
103373,118,72,2025-01-12,Completed,Invoice
103374,470,35,2024-05-19,Cancelled,Bank Transfer
103375,598,73,2025-11-12,Cancelled,Invoice
103376,43,27,2024-07-27,Completed,Invoice
103377,644,7,2025-02-18,In Progress,PayPal
103378,740,73,2025-02-05,In Progress,Invoice
103379,4,35,2024-01-12,In Progress,Credit Card
103380,207,7,2026-03-01,Completed,PayPal
103381,538,35,2026-06-28,Completed,Credit Card
103382,968,35,2025-07-12,Completed,Credit Card
103383,658,35,2026-02-16,Cancelled,Invoice
103384,305,35,2024-08-18,Completed,Credit Card
103385,151,73,2023-09-06,Completed,Bank Transfer
103386,75,7,2025-11-26,Cancelled,PayPal
103387,224,35,2024-05-27,Completed,Bank Transfer
103388,399,1,2025-05-14,Completed,Invoice
103389,613,35,2024-06-18,Completed,Invoice
103390,714,72,2025-08-26,Completed,Bank Transfer
103391,857,27,2024-01-08,Completed,PayPal
103392,76,1,2024-01-26,In Progress,PayPal
103393,448,5,2024-02-01,In Progress,Credit Card
103394,853,5,2025-01-31,Cancelled,PayPal
103395,67,2,2024-07-24,Cancelled,Invoice
103396,381,5,2026-03-25,Completed,PayPal
103397,72,73,2025-01-15,In Progress,Bank Transfer
103398,798,7,2024-01-25,Completed,Invoice
103399,601,5,2024-03-15,Completed,Bank Transfer
103400,748,73,2024-04-20,In Progress,Invoice
103401,691,5,2024-09-13,In Progress,PayPal
103402,332,2,2025-12-08,Completed,Bank Transfer
103403,815,7,2026-05-23,In Progress,Invoice
103404,173,55,2024-12-12,Completed,Bank Transfer
103405,562,27,2024-03-28,Cancelled,Invoice
103406,29,72,2024-02-17,Completed,Bank Transfer
103407,719,1,2024-09-18,Completed,Bank Transfer
103408,800,1,2024-06-22,In Progress,Invoice
103409,558,35,2025-12-19,Completed,Bank Transfer
103410,856,72,2024-08-18,Completed,PayPal
103411,276,5,2024-12-15,Completed,Credit Card
103412,848,35,2024-03-03,In Progress,PayPal
103413,933,27,2026-02-28,In Progress,Invoice
103414,937,27,2024-07-15,Completed,Credit Card
103415,507,68,2025-01-08,Completed,Bank Transfer
103416,847,35,2023-08-23,Cancelled,Bank Transfer
103417,877,72,2023-10-02,Completed,Bank Transfer
103418,596,55,2026-06-15,In Progress,Credit Card
103419,400,55,2024-03-03,Completed,PayPal
103420,638,7,2026-04-04,In Progress,Bank Transfer
103421,590,68,2024-12-13,In Progress,Bank Transfer
103422,641,35,2024-08-30,Cancelled,PayPal
103423,297,1,2024-10-18,Cancelled,Invoice
103424,5,35,2024-08-20,Completed,Invoice
103425,968,1,2024-08-16,Completed,Credit Card
103426,225,68,2024-08-04,Cancelled,PayPal
103427,272,2,2024-08-16,In Progress,Invoice
103428,724,72,2023-08-15,Cancelled,Invoice
103429,284,27,2024-04-28,In Progress,PayPal
103430,417,7,2024-05-17,Completed,Invoice
103431,799,72,2025-02-10,Completed,PayPal
103432,513,35,2024-11-06,Completed,Invoice
103433,898,55,2024-02-16,Completed,Bank Transfer
103434,695,7,2025-12-20,Completed,Bank Transfer
103435,298,5,2024-04-06,In Progress,Invoice
103436,512,55,2025-05-20,Completed,Invoice
103437,643,55,2024-10-13,In Progress,Invoice
103438,934,7,2025-10-05,Cancelled,Credit Card
103439,610,27,2024-12-29,Completed,Bank Transfer
103440,815,1,2023-08-02,Completed,Invoice
103441,376,1,2025-05-27,Cancelled,Credit Card
103442,863,73,2023-08-18,Cancelled,Bank Transfer
103443,125,7,2023-12-16,Completed,Bank Transfer
103444,290,72,2023-12-03,Cancelled,Credit Card
103445,508,72,2025-10-06,Cancelled,Credit Card
103446,84,68,2025-04-27,Completed,Invoice
103447,867,55,2024-06-03,Completed,Invoice
103448,867,27,2025-06-19,Cancelled,Invoice
103449,874,1,2024-01-21,Completed,Credit Card
103450,841,1,2023-10-29,Completed,Invoice
103451,541,5,2026-05-06,Completed,Credit Card
103452,274,73,2024-07-05,Completed,Credit Card
103453,638,35,2024-09-27,Completed,Invoice
103454,436,35,2026-02-12,Completed,Credit Card
103455,378,55,2023-11-05,Cancelled,Bank Transfer
103456,442,7,2025-05-14,In Progress,PayPal
103457,75,73,2025-02-04,In Progress,Invoice
103458,872,5,2023-09-22,Completed,PayPal
103459,664,55,2024-08-17,Completed,Credit Card
103460,787,1,2024-11-28,Completed,PayPal
103461,233,73,2024-12-29,Completed,PayPal
103462,264,68,2025-01-19,Completed,Credit Card
103463,109,72,2024-02-03,Cancelled,Bank Transfer
103464,875,1,2025-12-23,Completed,Invoice
103465,612,68,2025-03-11,Completed,Bank Transfer
103466,113,7,2024-10-08,Completed,Invoice
103467,28,5,2026-03-16,In Progress,Invoice
103468,941,7,2026-02-18,Completed,Invoice
103469,763,73,2025-11-24,Completed,Bank Transfer
103470,111,73,2026-06-12,Completed,PayPal
103471,997,35,2025-07-20,Cancelled,Bank Transfer
103472,496,68,2025-01-06,Completed,Invoice
103473,489,73,2025-02-08,Cancelled,PayPal
103474,9,72,2024-10-01,In Progress,Bank Transfer
103475,566,35,2025-08-19,Completed,Bank Transfer
103476,400,72,2023-08-19,Completed,PayPal
103477,470,27,2026-01-12,Completed,Credit Card
103478,786,2,2025-08-07,Cancelled,Credit Card
103479,28,1,2025-06-27,In Progress,Invoice
103480,736,35,2025-09-10,Completed,Invoice
103481,53,55,2026-02-06,In Progress,Bank Transfer
103482,657,1,2024-07-14,Completed,Credit Card
103483,473,1,2025-04-19,Completed,Credit Card
103484,130,68,2024-06-28,Completed,Bank Transfer
103485,299,72,2024-10-22,Completed,Bank Transfer
103486,809,73,2025-11-19,Completed,Invoice
103487,691,2,2024-11-18,In Progress,Invoice
103488,899,1,2025-02-22,Completed,Invoice
103489,323,2,2026-02-10,Completed,Invoice
103490,686,27,2023-12-02,Completed,Bank Transfer
103491,198,7,2025-05-22,Completed,PayPal
103492,596,1,2025-03-11,In Progress,Invoice
103493,98,68,2025-03-25,In Progress,Bank Transfer
103494,792,1,2025-08-09,Cancelled,Invoice
103495,609,55,2025-04-13,In Progress,PayPal
103496,217,55,2023-09-19,In Progress,Bank Transfer
103497,684,72,2025-02-25,In Progress,Bank Transfer
103498,172,55,2025-02-04,Completed,Bank Transfer
103499,98,5,2026-04-18,Completed,Bank Transfer
103500,257,27,2024-08-26,Completed,PayPal
103501,564,68,2026-02-16,Completed,Bank Transfer
103502,601,27,2025-11-07,Completed,Bank Transfer
103503,737,72,2025-10-28,Cancelled,Bank Transfer
103504,338,35,2025-03-17,Completed,Invoice
103505,121,73,2026-04-15,Completed,PayPal
103506,454,68,2025-09-26,Completed,PayPal
103507,623,1,2025-06-08,Completed,PayPal
103508,960,73,2023-08-03,Completed,Bank Transfer
103509,855,5,2025-12-16,Completed,Bank Transfer
103510,651,2,2026-05-25,In Progress,Credit Card
103511,895,7,2024-12-09,In Progress,Bank Transfer
103512,31,27,2025-04-10,In Progress,PayPal
103513,235,7,2025-10-20,Completed,Invoice
103514,319,72,2026-06-19,Completed,Invoice
103515,105,1,2024-07-24,In Progress,Bank Transfer
103516,94,2,2024-11-21,Completed,PayPal
103517,477,72,2025-08-22,Completed,PayPal
103518,152,2,2023-09-15,In Progress,PayPal
103519,671,1,2024-10-30,Completed,PayPal
103520,336,7,2025-07-27,Completed,PayPal
103521,435,35,2025-02-02,Completed,PayPal
103522,337,5,2025-06-07,Completed,Invoice
103523,360,27,2026-07-23,Cancelled,Bank Transfer
103524,571,68,2023-10-01,Completed,Invoice
103525,676,72,2026-01-04,Completed,Bank Transfer
103526,498,1,2023-08-25,Completed,PayPal
103527,713,5,2023-12-25,Completed,Invoice
103528,932,55,2023-09-25,Completed,Bank Transfer
103529,985,7,2024-11-20,Completed,Bank Transfer
103530,396,68,2024-01-19,In Progress,Bank Transfer
103531,500,2,2025-03-08,Completed,Credit Card
103532,411,5,2024-04-08,Completed,PayPal
103533,936,2,2024-07-04,Completed,Bank Transfer
103534,466,27,2025-09-08,Completed,Bank Transfer
103535,487,68,2024-03-22,Completed,Invoice
103536,384,5,2026-04-23,In Progress,Invoice
103537,29,1,2024-04-29,In Progress,Credit Card
103538,798,55,2024-05-28,Completed,Bank Transfer
103539,109,72,2025-03-10,Cancelled,Bank Transfer
103540,283,1,2025-08-08,Completed,Bank Transfer
103541,642,7,2026-04-30,Completed,Credit Card
103542,278,27,2023-11-27,Completed,Credit Card
103543,714,27,2026-01-29,Cancelled,Invoice
103544,380,73,2025-10-13,In Progress,PayPal
103545,985,27,2023-08-27,Completed,PayPal
103546,993,72,2026-04-11,Completed,Credit Card
103547,191,35,2026-07-04,In Progress,Invoice
103548,196,72,2024-09-06,Completed,Invoice
103549,709,73,2026-04-07,In Progress,Bank Transfer
103550,806,5,2024-09-12,Completed,Bank Transfer
103551,647,2,2024-07-18,In Progress,Bank Transfer
103552,462,1,2026-01-28,Completed,Credit Card
103553,423,5,2024-06-02,Completed,Bank Transfer
103554,414,1,2024-03-23,Cancelled,Bank Transfer
103555,604,27,2024-07-25,Completed,Invoice
103556,649,72,2025-03-05,Completed,PayPal
103557,546,1,2025-05-16,Completed,Bank Transfer
103558,934,68,2024-04-07,Completed,Invoice
103559,428,35,2026-07-19,Completed,Invoice
103560,759,5,2024-11-08,Completed,PayPal
103561,847,5,2026-06-15,Completed,PayPal
103562,674,55,2026-01-07,Completed,Invoice
103563,42,27,2025-12-07,In Progress,Bank Transfer
103564,214,73,2025-04-18,Completed,Bank Transfer
103565,531,2,2023-07-30,Cancelled,Credit Card
103566,125,55,2024-04-22,Cancelled,Credit Card
103567,748,7,2025-06-11,Completed,Bank Transfer
103568,269,2,2025-08-30,Completed,Bank Transfer
103569,878,73,2026-01-17,Completed,Invoice
103570,750,5,2026-02-19,In Progress,Bank Transfer
103571,561,1,2026-01-27,Cancelled,Bank Transfer
103572,916,2,2025-12-15,Completed,PayPal
103573,202,7,2023-11-16,Completed,Invoice
103574,745,55,2025-02-19,Cancelled,PayPal
103575,881,68,2025-02-16,Completed,PayPal
103576,558,1,2025-06-26,In Progress,Bank Transfer
103577,683,7,2025-01-15,Completed,Invoice
103578,348,73,2026-01-22,Completed,Credit Card
103579,750,2,2024-04-14,Cancelled,Invoice
103580,315,27,2024-08-12,In Progress,Credit Card
103581,485,7,2023-12-13,Completed,Invoice
103582,294,72,2024-03-21,Completed,Bank Transfer
103583,788,27,2023-08-10,Cancelled,Credit Card
103584,552,72,2025-04-12,Cancelled,PayPal
103585,710,68,2024-11-23,In Progress,PayPal
103586,749,55,2026-03-29,Completed,Credit Card
103587,849,5,2024-04-19,Completed,Bank Transfer
103588,664,73,2024-06-01,Completed,Invoice
103589,300,1,2024-10-15,Completed,Invoice
103590,557,7,2026-03-26,In Progress,Bank Transfer
103591,868,68,2025-08-31,Cancelled,Invoice
103592,27,27,2025-11-10,Completed,Invoice
103593,859,5,2023-10-23,Completed,Invoice
103594,163,73,2025-03-07,Completed,Bank Transfer
103595,765,2,2025-04-23,Completed,Credit Card
103596,871,68,2023-11-10,Completed,PayPal
103597,911,35,2023-11-02,Cancelled,Invoice
103598,557,27,2023-09-03,Completed,Bank Transfer
103599,776,5,2025-06-29,Completed,Invoice
103600,255,5,2024-06-07,In Progress,PayPal
103601,484,73,2025-06-10,Completed,Credit Card
